court,casenum,file_date,top_ct_desc,top_ct_statute,n_ct,ojo_burg_cat
CLEVELAND,CF-2018-01219,10/2/18,BURGLARY - SECOND DEGREE W/AFC,21.1435,4,SECOND DEGREE
CLEVELAND,CF-2018-01227,10/3/18,BURGLARY - FIRST DEGREE W/AFC,21.1431,1,FIRST DEGREE
CLEVELAND,CF-2018-01247,10/5/18,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
CLEVELAND,CF-2018-01256,10/15/18,***AMENDED TO B&E FROM BURGLARY - FIRST DEGREE W/AFC,21.1431,1,FIRST DEGREE
CLEVELAND,CF-2018-01270,10/16/18,BURGLARY - FIRST DEGREE W/AFC,21.1431,2,FIRST DEGREE
CLEVELAND,CF-2018-01272,10/18/18,BURGLARY - SECOND DEGREE W/AFC,21.1435,1,SECOND DEGREE
CLEVELAND,CF-2018-01282,10/19/18,BURGLARY - SECOND DEGREE,21.1435,3,SECOND DEGREE
CLEVELAND,CF-2018-01285,10/22/18,BURGLARY - FIRST DEGREE W/AFC,21.1431,1,FIRST DEGREE
CLEVELAND,CF-2018-01297,10/24/18,BURGLARY - SECOND DEGREE W/AFC,21.1435,5,SECOND DEGREE
CLEVELAND,CF-2018-01313,10/26/18,BURGLARY - FIRST DEGREE,21.1431,4,FIRST DEGREE
CLEVELAND,CF-2018-01314,10/26/18,BURGLARY - SECOND DEGREE,21.1435,4,SECOND DEGREE
CLEVELAND,CF-2018-01317,10/29/18,BURGLARY - SECOND DEGREE,21.1435,4,SECOND DEGREE
CLEVELAND,CF-2018-01327,10/30/18,BURGLARY - SECOND DEGREE W/AFC,21.1435,2,SECOND DEGREE
CLEVELAND,CF-2018-01351,11/5/18,BURGLARY - FIRST DEGREE W/AFC,21.1431,1,FIRST DEGREE
CLEVELAND,CF-2018-01387,11/15/18,BURGLARY- 3RD DEGREE W/AFC,21.1435.B,4,THIRD DEGREE
CLEVELAND,CF-2018-01409,11/26/18,BURGLARY - FIRST DEGREE,21.1431,2,FIRST DEGREE
CLEVELAND,CF-2018-01410,11/26/18,BURGLARY- 3RD DEGREE W/AFC,21.1435.B,2,THIRD DEGREE
CLEVELAND,CF-2018-01411,11/26/18,BURGLARY- 3RD DEGREE,21.1435.B,5,THIRD DEGREE
CLEVELAND,CF-2018-01433,11/30/18,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
CLEVELAND,CF-2018-01459,12/7/18,BURGLARY - SECOND DEGREE,21.1435,3,SECOND DEGREE
CLEVELAND,CF-2018-01480,12/12/18,BURGLARY - FIRST DEGREE,21.1431,3,FIRST DEGREE
CLEVELAND,CF-2018-01488,12/14/18,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
CLEVELAND,CF-2018-01491,12/17/18,BURGLARY- 3RD DEGREE,21.1435.B,2,THIRD DEGREE
CLEVELAND,CF-2018-01553,12/31/18,BURGLARY- 3RD DEGREE W/AFC,21.1435.B,1,THIRD DEGREE
CLEVELAND,CF-2019-00040,1/14/19,BURGLARY - FIRST DEGREE W/AFC,21.1431,2,FIRST DEGREE
CLEVELAND,CF-2019-00072,1/24/19,BURGLARY - SECOND DEGREE W/AFC,21.1435,1,SECOND DEGREE
CLEVELAND,CF-2019-00104,2/4/19,BURGLARY - FIRST DEGREE IN CONCERT W/ E. LITTLEJOHN & 2 JUV FEMALES,21.1431,3,FIRST DEGREE
CLEVELAND,CF-2019-00105,2/4/19,BURGLARY - FIRST DEGREE IN CONCERT W/ A. RICHARDSON & 2 JUV FEMALES,21.1431,3,FIRST DEGREE
CLEVELAND,CF-2019-00130,2/7/19,BURGLARY- 3RD DEGREE,21.1435.B,5,THIRD DEGREE
CLEVELAND,CF-2019-00134,2/8/19,BURGLARY - FIRST DEGREE (YOUTHFUL OFFENDER) IN CONCERT AND TOGETHER WITH ARETHA RICHARDSON,21.1431,5,FIRST DEGREE
CLEVELAND,CF-2019-00143,2/11/19,BURGLARY - FIRST DEGREE,21.1431,2,FIRST DEGREE
CLEVELAND,CF-2019-00144,2/11/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
CLEVELAND,CF-2019-00153,2/12/19,BURGLARY - SECOND DEGREE,21.1435,3,SECOND DEGREE
CLEVELAND,CF-2019-00158,2/14/19,BURGLARY - SECOND DEGREE IN CONCERT W/ JUV MALE,21.1435,2,SECOND DEGREE
CLEVELAND,CF-2019-00161,2/14/19,BURGLARY - SECOND DEGREE W/AFC,21.1435,1,SECOND DEGREE
CLEVELAND,CF-2019-00232,3/4/19,BURGLARY- 3RD DEGREE W/AFC,21.1435.B,1,THIRD DEGREE
CLEVELAND,CF-2019-00236,3/5/19,BURGLARY- 3RD DEGREE,21.1435.B,13,THIRD DEGREE
CLEVELAND,CF-2019-00272,3/13/19,BURGLARY- 3RD DEGREE W/AFC IN CONCERT W/ B. HAUER,21.1435.B,3,THIRD DEGREE
CLEVELAND,CF-2019-00273,3/13/19,BURGLARY- 3RD DEGREE,21.1435.B,2,THIRD DEGREE
CLEVELAND,CF-2019-00316,3/21/19,BURGLARY - SECOND DEGREE,21.1435,3,SECOND DEGREE
CLEVELAND,CF-2019-00319,3/22/19,BURGLARY - FIRST DEGREE,21.1431,3,FIRST DEGREE
CLEVELAND,CF-2019-00327,3/25/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
CLEVELAND,CF-2019-00328,3/26/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
CLEVELAND,CF-2019-00367,4/5/19,BURGLARY - FIRST DEGREE,21.1431,4,FIRST DEGREE
CLEVELAND,CF-2019-00370,4/5/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
CLEVELAND,CF-2019-00377,4/9/19,BURGLARY- 3RD DEGREE,21.1435.B,1,THIRD DEGREE
CLEVELAND,CF-2019-00387,4/12/19,BURGLARY - SECOND DEGREE IN CONCERT W/ L. CLAYTOR,21.1435,1,SECOND DEGREE
CLEVELAND,CF-2019-00388,4/12/19,BURGLARY - SECOND DEGREE IN CONCERT W/ S. CLAYTOR,21.1435,1,SECOND DEGREE
CLEVELAND,CF-2019-00399,4/15/19,BURGLARY - SECOND DEGREE W/AFC,21.1435,1,SECOND DEGREE
CLEVELAND,CF-2019-00409,4/17/19,BURGLARY- 3RD DEGREE W/AFC,21.1435.B,1,THIRD DEGREE
CLEVELAND,CF-2019-00412,4/18/19,BURGLARY - FIRST DEGREE,21.1431,2,FIRST DEGREE
CLEVELAND,CF-2019-00428,4/26/19,BURGLARY - FIRST DEGREE W/AFFC,21.1431,1,FIRST DEGREE
CLEVELAND,CF-2019-00447,5/2/19,***AMENDED TO BURGLARY 2***** BURG 1,21.1435,1,FIRST DEGREE
CLEVELAND,CF-2019-00455,5/6/19,BURGLARY - SECOND DEGREE,21.1435,3,SECOND DEGREE
CLEVELAND,CF-2019-00497,5/16/19,BURGLARY- 3RD DEGREE IN CONCERT W/ D. SATEPAUHOODLE,21.1435.B,30,THIRD DEGREE
CLEVELAND,CF-2019-00498,5/16/19,BURGLARY- 3RD DEGREE IN CONCERT W/ J. MEZA COVARRUBIAS,21.1435.B,30,THIRD DEGREE
CLEVELAND,CF-2019-00507,5/20/19,BURGLARY - SECOND DEGREE,21.1435,4,SECOND DEGREE
CLEVELAND,CF-2019-00524,5/24/19,BURGLARY- 3RD DEGREE W/AFC IN CONCERT W/ W. STREU,21.1435.B,3,THIRD DEGREE
CLEVELAND,CF-2019-00525,5/24/19,BURGLARY- 3RD DEGREE W/AFC IN CONCERT W/ J. TODD,21.1435.B,3,THIRD DEGREE
CLEVELAND,CF-2019-00526,5/24/19,BURGLARY - SECOND DEGREE,21.1435,3,SECOND DEGREE
CLEVELAND,CF-2019-00526,5/24/19,BURGLARY -SECOND DEGREE *******AMENDED TO MISD BREAKING AND ENTERING****************,21.1438,3,SECOND DEGREE
CLEVELAND,CF-2019-00535,5/29/19,BURGLARY- 3RD DEGREE,21.1435.B,1,THIRD DEGREE
CLEVELAND,CF-2019-00544,5/30/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
CLEVELAND,CF-2019-00558,6/4/19,***AMENDED TO MISDEMEANOR****BURGLARY - FIRST DEGREE,21.1431,3,FIRST DEGREE
CLEVELAND,CF-2019-00639,6/13/19,BURGLARY - FIRST DEGREE (W/AFC),21.1431,2,FIRST DEGREE
CLEVELAND,CF-2019-00650,6/13/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
CLEVELAND,CF-2019-00652,6/14/19,BURGLARY- 3RD DEGREE,21.1435.B,3,THIRD DEGREE
CLEVELAND,CF-2019-00662,6/18/19,BURGLARY- 3RD DEGREE,21.1435.B,2,THIRD DEGREE
CLEVELAND,CF-2019-00836,7/11/19,BURGLARY- 3RD DEGREE,21.1435.B,3,THIRD DEGREE
CLEVELAND,CF-2019-00845,7/12/19,BURGLARY - FIRST DEGREE,21.1431,2,FIRST DEGREE
CLEVELAND,CF-2019-00849,7/15/19,ATT BURGLARY THIRD DEGREE W/AFC,21.1435B,3,THIRD DEGREE
CLEVELAND,CF-2019-00915,7/31/19,BURGLARY - SECOND DEGREE W/AFC,21.1435,4,SECOND DEGREE
CLEVELAND,CF-2019-00919,7/31/19,BURGLARY- 3RD DEGREE,21.1435.B,2,THIRD DEGREE
CLEVELAND,CF-2019-00921,8/1/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
CLEVELAND,CF-2019-00962,8/12/19,BURGLARY - SECOND DEGREE W/AFC IN CONCERT W/ J. CRANE JR,21.1435,1,SECOND DEGREE
CLEVELAND,CF-2019-00963,8/12/19,BURGLARY- 3RD DEGREE,21.1435.B,1,THIRD DEGREE
CLEVELAND,CF-2019-00993,8/15/19,BURGLARY - SECOND DEGREE W/AFC IN CONCERT W/ K. DODD,21.1435,1,SECOND DEGREE
CLEVELAND,CF-2019-00995,8/15/19,BURGLARY- 3RD DEGREE W/AFC,21.1435.B,2,THIRD DEGREE
CLEVELAND,CF-2019-00999,8/19/19,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
CLEVELAND,CF-2019-01006,8/21/19,BURGLARY- 3RD DEGREE W/AFC,21.1435.B,2,THIRD DEGREE
CLEVELAND,CF-2019-01022,8/26/19,BURGLARY - SECOND DEGREE W/AFC,21.1435,1,SECOND DEGREE
CLEVELAND,CF-2019-01026,8/26/19,BURGLARY - SECOND DEGREE IN CONCERT W/ D. ROGERS,21.1435,1,SECOND DEGREE
CLEVELAND,CF-2019-01027,8/26/19,BURGLARY - SECOND DEGREE W/AFC IN CONCERT W/ J. STOUT,21.1435,1,SECOND DEGREE
CLEVELAND,CF-2019-01047,9/3/19,BURGLARY- 3RD DEGREE,21.1435.B,1,THIRD DEGREE
CLEVELAND,CF-2019-01050,9/3/19,BURGLARY - FIRST DEGREE,21.1431,4,FIRST DEGREE
CLEVELAND,CF-2019-01074,9/6/19,BURGLARY- 3RD DEGREE W/AFC,21.1435.B,2,THIRD DEGREE
CLEVELAND,CF-2019-01077,9/6/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
CLEVELAND,CF-2019-01081,9/9/19,BURGLARY - SECOND DEGREE W/AFC,21.1435,1,SECOND DEGREE
CLEVELAND,CF-2019-01099,9/11/19,BURGLARY - SECOND DEGREE W/AFC,21.1435,2,SECOND DEGREE
CLEVELAND,CF-2019-01104,9/13/19,BURGLARY - SECOND DEGREE W/AFC,21.1435,1,SECOND DEGREE
CLEVELAND,CF-2019-01108,9/13/19,BURGLARY - SECOND DEGREE W/AFC,21.1435,1,SECOND DEGREE
CLEVELAND,CF-2019-01110,9/13/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
CLEVELAND,CF-2019-01116,9/16/19,BURGLARY - SECOND DEGREE W/AFC,21.1435,5,SECOND DEGREE
CLEVELAND,CF-2019-01119,9/16/19,BURGLARY - FIRST DEGREE W/AFC,21.1431,2,FIRST DEGREE
CLEVELAND,CF-2019-01132,9/20/19,BURGLARY - SECOND DEGREE W/AFC,21.1435,2,SECOND DEGREE
CLEVELAND,CF-2019-01142,9/19/19,BURGLARY- 3RD DEGREE,21.1435.B,1,THIRD DEGREE
CLEVELAND,CF-2019-01148,9/19/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
CLEVELAND,CF-2019-01164,9/23/19,BURGLARY- 3RD DEGREE IN CONCERT W/ T. VOLZ & K. LONE,21.1435.B,2,THIRD DEGREE
CLEVELAND,CF-2019-01177,9/25/19,BURGLARY- 3RD DEGREE IN CONCERT W/ R. DOOD & K. LONE,21.1435.B,1,THIRD DEGREE
CLEVELAND,CF-2019-01178,9/25/19,BURGLARY- 3RD DEGREE IN CONCERT W/ T. VOLZ & R. DOOD,21.1435.B,1,THIRD DEGREE
CLEVELAND,CF-2019-01184,9/27/19,BURGLARY - FIRST DEGREE W/AFC,21.1431,1,FIRST DEGREE
CLEVELAND,CF-2019-01202,10/4/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
CLEVELAND,CF-2019-01209,10/7/19,BURGLARY- 3RD DEGREE IN CONCERT W/ R. PEREZ,21.1435.B,1,THIRD DEGREE
CLEVELAND,CF-2019-01210,10/7/19,BURGLARY- 3RD DEGREE IN CONERT W/ C. TABER,21.1435.B,1,THIRD DEGREE
CLEVELAND,CF-2019-01217,10/8/19,BURGLARY - SECOND DEGREE W/AFC,21.1435,2,SECOND DEGREE
CLEVELAND,CF-2019-01220,10/9/19,BURGLARY - FIRST DEGREE,21.1431,1,FIRST DEGREE
CLEVELAND,CF-2019-01224,10/9/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
CLEVELAND,CF-2019-01237,10/15/19,BURGLARY - FIRST DEGREE,21.1431,1,FIRST DEGREE
CLEVELAND,CF-2019-01263,10/21/19,BURGLARY - SECOND DEGREE IN CONCERY AND TOGETHER WITH MICHAEL LANG,21.1435,2,SECOND DEGREE
CLEVELAND,CF-2019-01264,10/21/19,BURGLARY - SECOND DEGREE IN CONCERT AND TOGETHER WITH HEATHER PETERSON,21.1435,2,SECOND DEGREE
CLEVELAND,CF-2019-01271,10/22/19,BURGLARY- 3RD DEGREE,21.1435.B,2,THIRD DEGREE
CLEVELAND,CF-2019-01292,10/29/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
CLEVELAND,CF-2019-01299,10/31/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
CLEVELAND,CF-2019-01321,11/1/19,BURGLARY - SECOND DEGREE IN CONCERT W/ S. PATANASTIAKUL,21.1435,1,SECOND DEGREE
CLEVELAND,CF-2019-01322,11/1/19,BURGLARY - SECOND DEGREE IN CONCERT W/ T. FREELON,21.1435,2,SECOND DEGREE
CLEVELAND,CF-2019-01342,11/6/19,ATT FIRST DEGREE BURGLARY - FIRST DEGREE,21.1431,1,FIRST DEGREE
CLEVELAND,CF-2019-01358,11/8/19,BURGLARY- 3RD DEGREE IN CONCERT W/ G/ HOUSE,21.1435.B,4,THIRD DEGREE
CLEVELAND,CF-2019-01359,11/8/19,BURGLARY- 3RD DEGREE IN CONCERT W/ T. AMREIN,21.1435.B,4,THIRD DEGREE
CLEVELAND,CF-2019-01362,11/8/19,BURGLARY- 3RD DEGREE,21.1435.B,4,THIRD DEGREE
CLEVELAND,CF-2019-01365,11/12/19,BURGLARY- 3RD DEGREE IN CONCERT W/ M. SAYLOR,21.1435.B,6,THIRD DEGREE
CLEVELAND,CF-2019-01375,11/14/19,BURGLARY- 3RD DEGREE IN CONCERT W/ P. COLEMAN,21.1435.B,4,THIRD DEGREE
CLEVELAND,CF-2019-01431,12/2/19,BURGLARY IN THE SECOND DEGREE,21.1435,4,SECOND DEGREE
CLEVELAND,CF-2019-01432,12/2/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
CLEVELAND,CF-2019-01481,12/10/19,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
CLEVELAND,CF-2019-01505,12/16/19,BURGLARY- 3RD DEGREE,21.1435.B,2,THIRD DEGREE
CLEVELAND,CF-2019-01513,12/17/19,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
CLEVELAND,CF-2019-01515,12/18/19,BURGLARY - FIRST DEGREE,21.1431,4,FIRST DEGREE
CLEVELAND,CF-2019-01517,12/18/19,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
CLEVELAND,CF-2019-01538,12/26/19,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
CLEVELAND,CF-2019-01539,12/26/19,BURGLARY IN THE THIRD DEGREE IN CONCERT AND TOGETHER WITH DAVID DWAYNE SMILEY,21.1435.B,2,THIRD DEGREE
CLEVELAND,CF-2020-00004,1/2/20,BURGLARY - FIRST DEGREE,21.1431,2,FIRST DEGREE
CLEVELAND,CF-2020-00014,1/3/20,BURGLARY - SECOND DEGREE,21.1435,2,SECOND DEGREE
CLEVELAND,CF-2020-00016,1/3/20,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
CLEVELAND,CF-2020-00025,1/6/20,BURGLARY- 3RD DEGREE,21.1435.B,2,THIRD DEGREE
CLEVELAND,CF-2020-00026,1/6/20,BURGLARY IN THE THIRD DEGREE IN CONCERT AND TOGETHER WITH MIKAH PENNINGTON,21.1435.B,4,THIRD DEGREE
CLEVELAND,CF-2020-00027,1/6/20,BURGLARY IN THE THIRD DEGREE IN CONCERT AND TOGETHER WITH BRIAN SCOTT KENDRIX,21.1435.B,6,THIRD DEGREE
CLEVELAND,CF-2020-00049,1/10/20,BURGLARY IN THE THIRD DEGREE IN CONCERT AND TOGETHER WITH SHELBY LAMAR WITCHER,21.1435.B,2,THIRD DEGREE
CLEVELAND,CF-2020-00070,1/16/20,BURGLARY- 3RD DEGREE,21.1435.B,1,THIRD DEGREE
CLEVELAND,CF-2020-00073,1/16/20,BURGLARY - SECOND DEGREE,21.1435,5,SECOND DEGREE
CLEVELAND,CF-2020-00125,1/30/20,BURGLARY- 3RD DEGREE,21.1435.B,1,THIRD DEGREE
CLEVELAND,CF-2020-00168,2/10/20,BURGLARY - FIRST DEGREE,21.1431,5,FIRST DEGREE
CLEVELAND,CF-2020-00175,2/12/20,BURGLARY - SECOND DEGREE,21.1435,1,SECOND DEGREE
CLEVELAND,CF-2020-00177,2/12/20,BURGLARY - FIRST DEGREE,21.1431,1,FIRST DEGREE
CLEVELAND,CF-2020-00216,2/20/20,BURGLARY IN THE THIRD DEGREE IN CONCERT AND TOGETHER WITH KEJUAN EDWARDS,21.1435.B,8,THIRD DEGREE
CLEVELAND,CF-2020-00221,2/20/20,BURGLARY IN THE THIRD DEGREE IN CONCERT AND TOGETHER WITH PAIGE LODGE,21.1435.B,8,THIRD DEGREE
CLEVELAND,CF-2020-00286,2/26/20,BURGLARY - FIRST DEGREE,21.1431,3,FIRST DEGREE
COMANCHE,CF-2018-00010,1/3/18,BURGLARY IN THE SECOND DEGREE,21.1435,2,SECOND DEGREE
COMANCHE,CF-2018-00011,1/3/18,BURGLARY IN THE SECOND DEGREE,21.1435,2,SECOND DEGREE
COMANCHE,CF-2018-00018,1/8/18,CONSPIRACY TO COMMIT BURGLARY IN THE SECOND DEGREE,21.421,1,SECOND DEGREE
COMANCHE,CF-2018-00037,1/16/18,BURGLARY IN THE SECOND DEGREE,21.1435,3,SECOND DEGREE
COMANCHE,CF-2018-00048,1/22/18,BURGLARY IN THE SECOND DEGREE,21.1435,1,SECOND DEGREE
COMANCHE,CF-2018-00049,1/22/18,BURGLARY IN THE FIRST DEGREE,21.1431,1,FIRST DEGREE
COMANCHE,CF-2018-00068,1/30/18,BURGLARY IN THE SECOND DEGREE,21.1435,4,SECOND DEGREE
COMANCHE,CF-2018-00069,1/30/18,BURGLARY IN THE SECOND DEGREE,21.1435,1,SECOND DEGREE
COMANCHE,CF-2018-00075,2/2/18,BURGLARY IN THE SECOND,21.1435,2,SECOND DEGREE
COMANCHE,CF-2018-00078,2/2/18,BURGLARY IN THE FIRST DEGREE,21.1431,3,FIRST DEGREE
COMANCHE,CF-2018-00079,2/2/18,CONSPIRACY TO COMMIT BURGLARY IN THE FIRST DEGREE,21.421,1,FIRST DEGREE
COMANCHE,CF-2018-00089,2/9/18,BURGLARY IN THE SECOND DEGREE,21.1435,1,SECOND DEGREE
COMANCHE,CF-2018-00110,2/21/18,BURGLARY - SECOND DEGREE,21.1435,3,SECOND DEGREE
COMANCHE,CF-2018-00118,2/27/18,BURGLARY IN THE SECOND DEGREE,21.1435,1,SECOND DEGREE
COMANCHE,CF-2018-00121,2/27/18,BURGLARY IN THE SECOND DEGREE,21.1435,2,SECOND DEGREE
COMANCHE,CF-2018-00125,3/2/18,BURGLARY IN THE SECOND DEGREE,21.1435,1,SECOND DEGREE
COMANCHE,CF-2018-00127,3/2/18,BURGLARY IN THE SECOND DEGREE,21.1435,2,SECOND DEGREE
COMANCHE,CF-2018-00129,3/2/18,BURGLARY IN THE SECOND DEGREE,21.1435,2,SECOND DEGREE
COMANCHE,CF-2018-00130,3/2/18,BURGLARY IN THE SECOND DEGREE,21.1435,2,SECOND DEGREE
COMANCHE,CF-2018-00131,3/2/18,BURGLARY IN THE FIRST DEGREE,21.1431,3,FIRST DEGREE
COMANCHE,CF-2018-00135,3/6/18,BURGLARY IN THE FIRST DEGREE,21.1431,1,FIRST DEGREE
COMANCHE,CF-2018-00148,3/13/18,ATTEMPTED BURGLARY IN THE FIRST DEGREE,21.1431,1,FIRST DEGREE
COMANCHE,CF-2018-00151,3/14/18,BURGLARY IN THE SECOND DEGREE,21.1435,1,SECOND DEGREE
COMANCHE,CF-2018-00164,3/19/18,BURGLARY IN THE SECOND DEGREE,21.1435,2,SECOND DEGREE
COMANCHE,CF-2018-00179,3/26/18,BURGLARY IN THE SECOND DEGREE,21.1431,1,FIRST DEGREE
COMANCHE,CF-2018-00193,4/5/18,BURGLARY IN THE SECOND DEGREEE,21.1435,1,SECOND DEGREE
COMANCHE,CF-2018-00204,4/10/18,BURGLARY IN THE SECOND DEGREE,21.1435,2,SECOND DEGREE
COMANCHE,CF-2018-00213,4/18/18,BURGLARY IN THE FIRST DEGREE,21.1431,1,FIRST DEGREE
COMANCHE,CF-2018-00214,4/18/18,BURGLARY IN THE SECOND DEGREE,21.1435,1,SECOND DEGREE
COMANCHE,CF-2018-00216,4/19/18,CONSPIRACY TO COMMIT BURGLARY IN THE SECOND DEGREE,21.421,1,SECOND DEGREE
COMANCHE,CF-2018-00218,4/20/18,BURGLARY IN THE SECOND DEGREE,21.1435,4,SECOND DEGREE
COMANCHE,CF-2018-00227,4/24/18,BURGLARY IN THE SECOND DEGREE,21.1435,1,SECOND DEGREE
COMANCHE,CF-2018-00240,5/2/18,BURGLARY IN THE SECOND DEGREE,21.1435,2,SECOND DEGREE
COMANCHE,CF-2018-00242,5/4/18,BURGLARY IN THE SECOND DEGREE,21.1435,1,SECOND DEGREE
COMANCHE,CF-2018-00244,5/7/18,BURGLARY IN THE FIRST DEGREE,21.1431,4,FIRST DEGREE
COMANCHE,CF-2018-00266,5/18/18,BURGLARY IN THE SECOND DEGREE,21.1435,2,SECOND DEGREE
COMANCHE,CF-2018-00267,5/18/18,BURGLARY IN THE SECOND DEGREE,21.1435,1,SECOND DEGREE
COMANCHE,CF-2018-00269,5/18/18,BURGLARY IN THE SECOND DEGREE,21.1435,2,SECOND DEGREE
COMANCHE,CF-2018-00270,5/18/18,BURGLARY IN THE SECOND DEGREE,21.1435,1,SECOND DEGREE
COMANCHE,CF-2018-00279,5/29/18,CONSPIRACY TO COMMIT BURGLARY IN THE SECOND DEGREE,21.421,2,SECOND DEGREE
COMANCHE,CF-2018-00280,5/29/18,CONSPIRACY TO COMMIT BURGLARY IN THE SECOND DEGREE,21.421,2,SECOND DEGREE
COMANCHE,CF-2018-00286,5/31/18,BURGLARY IN THE SECOND DEGREE,21.1435,1,SECOND DEGREE
COMANCHE,CF-2018-00305,6/8/18,BURGLARY IN THE SECOND DEGREE,21.1435,1,SECOND DEGREE
COMANCHE,CF-2018-00310,6/13/18,BURGLARY IN THE SECOND DEGREE,21.1435,1,SECOND DEGREE
COMANCHE,CF-2018-00333,6/29/18,BURGLARY IN THE SECOND DEGREE,21.1435,1,SECOND DEGREE
COMANCHE,CF-2018-00375,7/16/18,BURGLARY IN THE SECOND DEGREE,21.1435,2,SECOND DEGREE
COMANCHE,CF-2018-00388,7/20/18,BURGLARY IN THE SECOND DEGREE,21.1435,1,SECOND DEGREE
COMANCHE,CF-2018-00392,7/24/18,BURGLARY IN THE SECOND DEGREE,21.1435,1,SECOND DEGREE
COMANCHE,CF-2018-00393,7/24/18,BURGLARY IN THE SECOND DEGREE,21.1435,1,SECOND DEGREE
COMANCHE,CF-2018-00394,7/24/18,BURGLARY IN THE SECOND DEGREE,21.1435,1,SECOND DEGREE
COMANCHE,CF-2018-00403,7/31/18,BURGLARY IN THE SECOND DEGREE,21.1435,1,SECOND DEGREE
COMANCHE,CF-2018-00404,7/31/18,BURGLARY IN THE SECOND DEGREE,21.1435,1,SECOND DEGREE
COMANCHE,CF-2018-00430,8/14/18,BURGLARY IN THE SECOND DEGREE,21.1435,3,SECOND DEGREE
COMANCHE,CF-2018-00431,8/14/18,BURGLARY IN THE SECOND DEGREE,21.1435,2,SECOND DEGREE
COMANCHE,CF-2018-00435,8/16/18,BURGLARY IN THE SECOND DEGREE,21.1435,1,SECOND DEGREE
COMANCHE,CF-2018-00436,8/16/18,BURGLARY IN THE SECOND DEGREE,21.1435,1,SECOND DEGREE
COMANCHE,CF-2018-00453,8/27/18,BURGLARY IN THE SECOND DEGREE,21.1435,1,SECOND DEGREE
COMANCHE,CF-2018-00465,9/4/18,BURGLARY IN THE SECOND DEGREE,21.1435,1,SECOND DEGREE
COMANCHE,CF-2018-00496,9/14/18,BURGLARY IN THE SECOND DEGREE,21.1435,1,SECOND DEGREE
COMANCHE,CF-2018-00498,9/14/18,BURGLARY IN THE SECOND DEGREE,21.1435,2,SECOND DEGREE
COMANCHE,CF-2018-00499,9/14/18,BURGLARY IN THE SECOND DEGREE,21.1435,2,SECOND DEGREE
COMANCHE,CF-2018-00507,9/20/18,BURGLARY IN THE SECOND DEGREE,21.1435,1,SECOND DEGREE
COMANCHE,CF-2018-00512,9/21/18,BURGLARY IN THE SECOND DEGREE,21.1435,3,SECOND DEGREE
COMANCHE,CF-2018-00516,9/25/18,CONSPIRACY TO COMMIT BURGLARY SECOND DEGREE,21.421,2,SECOND DEGREE
COMANCHE,CF-2018-00518,9/25/18,CONSPIRACY TO COMMIT BURGLARY SECOND DEGREE,21.421,2,SECOND DEGREE
COMANCHE,CF-2018-00520,9/26/18,BURGLARY IN THE SECOND DEGREE,21.1435,1,SECOND DEGREE
COMANCHE,CF-2018-00527,9/27/18,CONSPIRACY TO COMMIT BURGLARY IN THE SECOND DEGREE,21.421,1,SECOND DEGREE
COMANCHE,CF-2018-00527,9/27/18,CONSPIRACY TO COMMIT BURGLARY IN THE SECOND DEGREE,21.421,2,SECOND DEGREE
COMANCHE,CF-2018-00538,10/3/18,ATTEMPTED BURGLARY IN THE FIRST DEGREE,21.1431,2,FIRST DEGREE
COMANCHE,CF-2018-00545,10/8/18,BURGLARY IN THE SECOND DEGREE,21.1435,1,SECOND DEGREE
COMANCHE,CF-2018-00557,10/12/18,BURGLARY IN THE SECOND DEGREE,21.1435,1,SECOND DEGREE
COMANCHE,CF-2018-00558,10/12/18,BURGLARY IN THE SECOND DEGREE,21.1435,1,SECOND DEGREE
COMANCHE,CF-2018-00564,10/16/18,BURGLARY IN THE SECOND DEGREE,21.1435,1,SECOND DEGREE
